[2020-07-15 08:34:17,281] I slot.py | Kiwoom-receiveLoginSlot-0042 I DEBUG    > 로그인 처리결과 ('OP_ERR_NONE', '정상처리')
[2020-07-15 08:42:00,993] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:43:00,996] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:44:00,985] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:45:00,987] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:46:00,990] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:46:52,191] I notconcludedmedostock.py | Kiwoom-appnedData-0027 I DEBUG    > 매도 미체결 종목코드: 045060 종목명: 오공 주문번호: 0002848 주문상태: 접수 원주문번호: 0000000 주문가격: 0 주문구분: 매도 미체결수량: 4 체결량: 0
[2020-07-15 08:46:52,289] I mystock.py | Kiwoom-appendData-0015 I DEBUG    > 종목코드: 045060 - 종목명: 오공 - 보유수량: 4 - 매입금액:21600
[2020-07-15 08:47:00,983] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:47:28,295] I slot.py | Kiwoom-receiveLoginSlot-0042 I DEBUG    > 로그인 처리결과 ('OP_ERR_NONE', '정상처리')
[2020-07-15 08:47:28,296] I tr.py | Kiwoom-receiveAccountNum-0035 I DEBUG    > 계좌번호: 8138832611
[2020-07-15 08:47:28,344] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-15 08:47:28,346] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8277427
[2020-07-15 08:47:28,414] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-15 08:47:28,415] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8277427
[2020-07-15 08:47:28,483] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 계좌평가잔고내역요청, tr코드: opw00018 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-15 08:47:28,484] I tr.py | Kiwoom-receiveTotalBuyMoney-0055 I DEBUG    > 총매입금액: 21600
[2020-07-15 08:47:28,485] I tr.py | Kiwoom-receiveTotalProfitLossMoney-0067 I DEBUG    > 총평가손익금액: -273
[2020-07-15 08:47:28,485] I tr.py | Kiwoom-receiveTotalProfitLossRate-0077 I DEBUG    > 총수익률: -1.26
[2020-07-15 08:47:28,486] I tr.py | Kiwoom-receiveMystock-0108 I DEBUG    > 종목코드: 045060 - 종목명: 오공 - 보유수량: 4 - 매입금액:21600
[2020-07-15 08:47:28,487] I mystock.py | Kiwoom-appendData-0015 I DEBUG    > 종목코드: 045060 - 종목명: 오공 - 보유수량: 4 - 매입금액:21600
[2020-07-15 08:47:29,504] I tr.py | Kiwoom-requestNotConcludedAccount-0227 I DEBUG    > 미체결 종목 요청
[2020-07-15 08:47:29,524] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: , 요청이름: , tr코드:  ---  조회가 완료되었습니다.
[2020-07-15 08:47:29,525] I tr.py | Kiwoom-receiveNotConcludedAccount-0150 I DEBUG    > 종목코드: 045060 종목명: 오공 주문번호: 2848 주문상태: 접수 원주문번호:  주문가격: 0 주문구분: 매도 미체결수량: 4 체결량: 0
[2020-07-15 08:47:29,528] I notconcludedstock.py | Kiwoom-appendData-0022 I DEBUG    > 종목코드: 045060 종목명: 오공 주문번호:  주문상태: 접수 원주문번호: 2848 주문가격: 0 주문구분: 매도 미체결수량: 4 체결량: 0
[2020-07-15 08:47:29,776] I tr.py | Kiwoom-receiveConditionNameList-0157 I DEBUG    > 호출 성공 여부 1, 호출결과 메시지 [OK] 사용자 조건검색식 읽기
[2020-07-15 08:47:29,780] I tr.py | Kiwoom-receiveConditionNameList-0159 I DEBUG    > HTS의 조건검색식 이름 가져오기 000^단타급등주;001^이평선돌파급등주;002^눌림목돌파;003^거래량상위볼리저상향선하향돌파;004^거래량상위볼린저하한선상향;005^거래량급등주;
[2020-07-15 08:47:29,780] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 0, 이름: 단타급등주
[2020-07-15 08:47:29,783] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 1, 이름: 이평선돌파급등주
[2020-07-15 08:47:29,785] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 2, 이름: 눌림목돌파
[2020-07-15 08:47:29,788] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 3, 이름: 거래량상위볼리저상향선하향돌파
[2020-07-15 08:47:29,791] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 4, 이름: 거래량상위볼린저하한선상향
[2020-07-15 08:47:29,793] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 5, 이름: 거래량급등주
[2020-07-15 08:48:01,069] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:49:01,068] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:50:00,965] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:51:01,058] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:52:01,058] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:53:01,059] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:54:01,057] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:55:00,949] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:56:43,215] I slot.py | Kiwoom-receiveLoginSlot-0042 I DEBUG    > 로그인 처리결과 ('OP_ERR_NONE', '정상처리')
[2020-07-15 08:56:43,216] I tr.py | Kiwoom-receiveAccountNum-0035 I DEBUG    > 계좌번호: 8138832611
[2020-07-15 08:56:43,261] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-15 08:56:43,263] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8277427
[2020-07-15 08:56:43,321] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-15 08:56:43,322] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8277427
[2020-07-15 08:56:43,391] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 계좌평가잔고내역요청, tr코드: opw00018 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-15 08:56:43,392] I tr.py | Kiwoom-receiveTotalBuyMoney-0055 I DEBUG    > 총매입금액: 21600
[2020-07-15 08:56:43,392] I tr.py | Kiwoom-receiveTotalProfitLossMoney-0067 I DEBUG    > 총평가손익금액: -273
[2020-07-15 08:56:43,393] I tr.py | Kiwoom-receiveTotalProfitLossRate-0077 I DEBUG    > 총수익률: -1.26
[2020-07-15 08:56:43,393] I tr.py | Kiwoom-receiveMystock-0108 I DEBUG    > 종목코드: 045060 - 종목명: 오공 - 보유수량: 4 - 매입금액:21600
[2020-07-15 08:56:43,393] I mystock.py | Kiwoom-appendData-0015 I DEBUG    > 종목코드: 045060 - 종목명: 오공 - 보유수량: 4 - 매입금액:21600
[2020-07-15 08:56:44,405] I tr.py | Kiwoom-requestNotConcludedAccount-0227 I DEBUG    > 미체결 종목 요청
[2020-07-15 08:56:44,426] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: , 요청이름: , tr코드:  ---  조회가 완료되었습니다.
[2020-07-15 08:56:44,427] I tr.py | Kiwoom-receiveNotConcludedAccount-0150 I DEBUG    > 종목코드: 045060 종목명: 오공 주문번호: 2848 주문상태: 접수 원주문번호:  주문가격: 0 주문구분: 매도 미체결수량: 4 체결량: 0
[2020-07-15 08:56:44,429] I notconcludedstock.py | Kiwoom-appendData-0022 I DEBUG    > 종목코드: 045060 종목명: 오공 주문번호:  주문상태: 접수 원주문번호: 2848 주문가격: 0 주문구분: 매도 미체결수량: 4 체결량: 0
[2020-07-15 08:56:44,675] I tr.py | Kiwoom-receiveConditionNameList-0157 I DEBUG    > 호출 성공 여부 1, 호출결과 메시지 [OK] 사용자 조건검색식 읽기
[2020-07-15 08:56:44,679] I tr.py | Kiwoom-receiveConditionNameList-0159 I DEBUG    > HTS의 조건검색식 이름 가져오기 000^단타급등주;001^이평선돌파급등주;002^눌림목돌파;003^거래량상위볼리저상향선하향돌파;004^거래량상위볼린저하한선상향;005^거래량급등주;
[2020-07-15 08:56:44,680] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 0, 이름: 단타급등주
[2020-07-15 08:56:44,684] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 1, 이름: 이평선돌파급등주
[2020-07-15 08:56:44,690] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 2, 이름: 눌림목돌파
[2020-07-15 08:56:44,693] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 3, 이름: 거래량상위볼리저상향선하향돌파
[2020-07-15 08:56:44,696] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 4, 이름: 거래량상위볼린저하한선상향
[2020-07-15 08:56:44,700] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 5, 이름: 거래량급등주
[2020-07-15 08:57:00,987] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:58:00,986] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:59:00,981] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:59:10,987] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:59:20,985] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:59:30,982] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:59:40,978] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 08:59:50,980] I marketmaking.py | Kiwoom-receiveRealdataSlot-0051 I DEBUG    > 장 시작 전
[2020-07-15 09:00:01,182] I marketmaking.py | Kiwoom-receiveRealdataSlot-0054 I DEBUG    > 장 시작
[2020-07-15 09:00:01,188] I order.py | Kiwoom-requestSijangMedoOrder-0083 I DEBUG    > 시장가 매도주문 전달 성공 종목코드: 045060 수량: 4
[2020-07-15 09:00:01,204] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 6000, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KQ_ORD --- [00Z353] 모의투자 주문가능 수량을 확인하세요
[2020-07-15 09:00:01,586] I order.py | Kiwoom-requestJijungMesuOrder-0021 I DEBUG    > 지정가 매수주문 전달 성공 종목코드: 088350 수량: 4 매수가격: 1450
[2020-07-15 09:00:01,623] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 6000, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-07-15 09:00:01,686] I notconcludedmesustock.py | Kiwoom-appnedData-0025 I DEBUG    > 미체결 매수 종목코드: 088350 종목명: 한화생명 주문번호: 0008354 주문상태: 접수 원주문번호: 0000000 주문가격: 1450 주문구분: 매수 미체결수량: 4 체결량: 0
[2020-07-15 09:03:30,884] I notconcludedmedostock.py | Kiwoom-appnedData-0027 I DEBUG    > 매도 미체결 종목코드: 045060 종목명: 오공 주문번호: 0002848 주문상태: 체결 원주문번호: 0000000 주문가격: 0 주문구분: 매도 미체결수량: 0 체결량: 4
[2020-07-15 09:03:30,888] I marketmaking.py | Kiwoom-orderCheguel-0126 I DEBUG    > 미체결 매수 수량: 4
[2020-07-15 09:03:30,889] I marketmaking.py | Kiwoom-orderCheguel-0129 I DEBUG    > 매도도 인덱: 8
[2020-07-15 09:03:30,893] I order.py | Kiwoom-requestJijungMesuOrder-0021 I DEBUG    > 지정가 매수주문 전달 성공 종목코드: 088350 수량: 4 매수가격: 1445
[2020-07-15 09:03:30,902] I mystock.py | Kiwoom-appendData-0015 I DEBUG    > 종목코드: 045060 - 종목명: 오공 - 보유수량: 0 - 매입금액:0
[2020-07-15 09:03:30,944] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 6000, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-07-15 09:03:35,988] I notconcludedmesustock.py | Kiwoom-appnedData-0025 I DEBUG    > 미체결 매수 종목코드: 088350 종목명: 한화생명 주문번호: 0017161 주문상태: 접수 원주문번호: 0000000 주문가격: 1445 주문구분: 매수 미체결수량: 4 체결량: 0
[2020-07-15 09:08:23,232] I slot.py | Kiwoom-receiveLoginSlot-0042 I DEBUG    > 로그인 처리결과 ('OP_ERR_NONE', '정상처리')
[2020-07-15 09:08:23,233] I tr.py | Kiwoom-receiveAccountNum-0035 I DEBUG    > 계좌번호: 8138832611
[2020-07-15 09:08:23,284] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-15 09:08:23,286] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8277427
[2020-07-15 09:08:23,346] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-15 09:08:23,361] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8277427
[2020-07-15 09:08:23,462] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 계좌평가잔고내역요청, tr코드: opw00018 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-15 09:08:23,463] I tr.py | Kiwoom-receiveTotalBuyMoney-0055 I DEBUG    > 총매입금액: 0
[2020-07-15 09:08:23,463] I tr.py | Kiwoom-receiveTotalProfitLossMoney-0067 I DEBUG    > 총평가손익금액: 0
[2020-07-15 09:08:23,464] I tr.py | Kiwoom-receiveTotalProfitLossRate-0077 I DEBUG    > 총수익률: 0.0
[2020-07-15 09:08:24,466] I tr.py | Kiwoom-requestNotConcludedAccount-0227 I DEBUG    > 미체결 종목 요청
[2020-07-15 09:08:24,481] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: , 요청이름: , tr코드:  ---  조회가 완료되었습니다.
[2020-07-15 09:08:24,482] I tr.py | Kiwoom-receiveNotConcludedAccount-0150 I DEBUG    > 종목코드: 088350 종목명: 한화생명 주문번호: 17161 주문상태: 접수 원주문번호:  주문가격: 1445 주문구분: 매수 미체결수량: 4 체결량: 0
[2020-07-15 09:08:24,485] I notconcludedstock.py | Kiwoom-appendData-0022 I DEBUG    > 종목코드: 088350 종목명: 한화생명 주문번호:  주문상태: 접수 원주문번호: 17161 주문가격: 1445 주문구분: 매수 미체결수량: 4 체결량: 0
[2020-07-15 09:08:24,499] I tr.py | Kiwoom-receiveNotConcludedAccount-0150 I DEBUG    > 종목코드: 088350 종목명: 한화생명 주문번호: 8354 주문상태: 접수 원주문번호:  주문가격: 1450 주문구분: 매수 미체결수량: 4 체결량: 0
[2020-07-15 09:08:24,502] I notconcludedstock.py | Kiwoom-appendData-0022 I DEBUG    > 종목코드: 088350 종목명: 한화생명 주문번호:  주문상태: 접수 원주문번호: 8354 주문가격: 1450 주문구분: 매수 미체결수량: 4 체결량: 0
[2020-07-15 09:08:24,729] I tr.py | Kiwoom-receiveConditionNameList-0157 I DEBUG    > 호출 성공 여부 1, 호출결과 메시지 [OK] 사용자 조건검색식 읽기
[2020-07-15 09:08:24,735] I tr.py | Kiwoom-receiveConditionNameList-0159 I DEBUG    > HTS의 조건검색식 이름 가져오기 000^단타급등주;001^이평선돌파급등주;002^눌림목돌파;003^거래량상위볼리저상향선하향돌파;004^거래량상위볼린저하한선상향;005^거래량급등주;
[2020-07-15 09:08:24,735] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 0, 이름: 단타급등주
[2020-07-15 09:08:24,738] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 1, 이름: 이평선돌파급등주
[2020-07-15 09:08:24,741] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 2, 이름: 눌림목돌파
[2020-07-15 09:08:24,745] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 3, 이름: 거래량상위볼리저상향선하향돌파
[2020-07-15 09:08:24,748] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 4, 이름: 거래량상위볼린저하한선상향
[2020-07-15 09:08:24,754] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 5, 이름: 거래량급등주
[2020-07-15 09:08:25,095] I notconcludedmesustock.py | Kiwoom-appnedData-0025 I DEBUG    > 미체결 매수 종목코드: 088350 종목명: 한화생명 주문번호: 0008354 주문상태: 체결 원주문번호: 0000000 주문가격: 1450 주문구분: 매수 미체결수량: 3 체결량: 1
[2020-07-15 09:08:25,105] I mystock.py | Kiwoom-appendData-0015 I DEBUG    > 종목코드: 088350 - 종목명: 한화생명 - 보유수량: 1 - 매입금액:1450
[2020-07-15 09:09:32,721] I slot.py | Kiwoom-receiveLoginSlot-0042 I DEBUG    > 로그인 처리결과 ('OP_ERR_NONE', '정상처리')
[2020-07-15 09:09:32,722] I tr.py | Kiwoom-receiveAccountNum-0035 I DEBUG    > 계좌번호: 8138832611
[2020-07-15 09:09:32,782] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-15 09:09:32,784] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8277427
[2020-07-15 09:09:32,842] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-15 09:09:32,844] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8277427
